symbol,exchange,date,open,high,low,close,volume,split_factor,dividend,daily_return,ma_7,ma_30
AAPL,XNAS,2025-11-03 05:45:00+05:45,270.42,270.85,266.25,269.05,48150989,1,0,-0.005066193328895808,268.73571428571427,257.93233333333336
AAPL,XNAS,2025-11-05 05:45:00+05:45,268.59,271.7,266.93,270.14,40379287,1,0,0.00577087754570167,269.7814285714286,258.456
AAPL,XNAS,2025-11-06 05:45:00+05:45,267.89,273.4,267.89,269.77,45608876,1,0,0.007017805815819909,269.91857142857145,259.03799999999995
AAPL,XNAS,2025-11-07 05:45:00+05:45,269.795,272.29,266.78,268.47,45140079,1,0,-0.004911136233065804,269.84285714285716,259.42466666666667
AAPL,XNAS,2025-11-10 05:45:00+05:45,268.96,273.73,267.46,269.43,41282100,1,0.26,0.0017474717430102146,269.80428571428575,259.89033333333333
AAPL,XNAS,2025-11-11 05:45:00+05:45,269.81,275.845,269.8,275.25,45848160,1,0,0.02016233645898965,270.3542857142857,260.58433333333335
AAPL,XNAS,2025-11-12 05:45:00+05:45,275.075,275.73,271.87,273.47,48058755,1,0,-0.0058347723348176365,270.79714285714283,261.21233333333333
AAPL,XNAS,2025-11-13 05:45:00+05:45,274.11,276.7,272.09,272.95,49565800,1,0,-0.004231877713326858,271.3542857142857,261.7956666666667
AAPL,XNAS,2025-11-14 05:45:00+05:45,271.05,275.96,269.6,272.41,47399300,1,0,0.005017524441984924,271.67857142857144,262.305
AAPL,XNAS,2025-11-17 05:45:00+05:45,268.72,270.49,265.73,267.46,44918325,1,0,-0.004688895504614645,271.34857142857146,262.61966666666666
AAPL,XNAS,2025-11-18 05:45:00+05:45,269.915,270.705,265.32,267.44,43692217,1,0,-0.009169553377915354,271.20142857142855,262.978
AAPL,XNAS,2025-11-19 05:45:00+05:45,265.525,272.21,265.5,268.56,35871303,1,0,0.011430185481593165,271.07714285714286,263.3806666666667
AAPL,XNAS,2025-11-20 05:45:00+05:45,270.81,275.43,265.92,266.25,43720835,1,0,-0.016838373767586137,269.7914285714286,263.6536666666667
AAPL,XNAS,2025-11-21 05:45:00+05:45,265.88,273.315,265.82,271.49,55524271,1,0,0.021099744245524348,269.50857142857143,264.23533333333336
AAPL,XNAS,2025-11-24 05:45:00+05:45,270.9,276.98,270.9,275.92,61882174,1,0,0.018530823181986115,269.9328571428572,265.257
AAPL,XNAS,2025-11-25 05:45:00+05:45,275.27,280.38,275.25,276.97,46888700,1,0,0.006175754713554131,270.5842857142857,266.23400000000004
AAPL,XNAS,2025-11-26 05:45:00+05:45,276.96,279.53,276.63,277.55,33431400,1,0,0.00213027151935309,272.0257142857143,267.22666666666663
AAPL,XNAS,2025-11-28 05:45:00+05:45,277.26,279,275.9865,278.85,19033072,1,0,0.005734689461155709,273.6557142857143,268.2103333333333
AAPL,XNAS,2025-12-01 05:45:00+05:45,278.01,283.42,276.14,283.1,46528400,1,0,0.01830869393187307,275.73285714285714,269.39866666666666
AAPL,XNAS,2025-12-02 05:45:00+05:45,283,287.4,282.63,286.19,53615500,1,0,0.011272084805653702,278.5814285714286,270.52866666666665
AAPL,XNAS,2025-12-03 05:45:00+05:45,286.2,288.61,283.54,284.15,38438153,1,0,-0.00716282320055909,280.39,271.259
AAPL,XNAS,2025-12-04 05:45:00+05:45,284.095,284.73,278.59,280.7,42680947,1,0,-0.011950227916718134,281.0728571428571,271.8566666666667
AAPL,XNAS,2025-12-05 05:45:00+05:45,280.54,281.14,278.05,278.78,45584026,1,0,-0.00627361517074231,281.33142857142855,272.53433333333334
AAPL,XNAS,2025-12-08 05:45:00+05:45,278.1685,279.6693,276.15,277.89,35028165,1,0,-0.0010011917237214428,281.38,273.1446666666667
AAPL,XNAS,2025-12-09 05:45:00+05:45,278.16,280.03,276.92,277.18,31711233,1,0,-0.003523152142651776,281.14142857142855,273.62333333333333
AAPL,XNAS,2025-12-10 05:45:00+05:45,277.87,279.75,276.44,278.78,31806647,1,0,0.003274912728973866,280.52428571428567,273.9556666666667
AAPL,XNAS,2025-12-11 05:45:00+05:45,279.095,279.58,273.81,278.03,30285187,1,0,-0.0038159049785917143,279.35857142857145,274.2566666666666
AAPL,XNAS,2025-12-12 05:45:00+05:45,277.795,279.22,276.82,278.28,38360082,1,0,0.0017458917547110522,278.52,274.5426666666666
AAPL,XNAS,2025-12-15 05:45:00+05:45,280.02,280.05,272.84,274.11,49752479,1,0,-0.02110563531176333,277.57857142857137,274.633
AAPL,XNAS,2025-12-16 05:45:00+05:45,272.82,275.5,271.79,274.61,37339504,1,0,0.006561102558463531,276.98285714285714,274.77433333333335
AAPL,XNAS,2025-12-17 05:45:00+05:45,275.01,276.16,271.69,271.84,49406521,1,0,-0.011526853568961187,276.11857142857144,274.86733333333336
AAPL,XNAS,2025-12-18 05:45:00+05:45,273.605,273.62,266.96,272.19,51509672,1,0,-0.005171689113868607,275.4057142857143,274.93566666666663
AAPL,XNAS,2025-12-19 05:45:00+05:45,272.145,274.5763,269.9,273.67,111198501,1,0,0.005603630417608386,274.67571428571426,275.06566666666663
AAPL,XNAS,2025-12-22 05:45:00+05:45,272.86,273.88,270.505,270.97,36445199,1,0,-0.006926629040533557,273.6671428571429,275.149
AAPL,XNAS,2025-12-23 05:45:00+05:45,270.84,272.45,269.56,272.36,29357314,1,0,0.00561216954659592,272.82142857142856,275.24666666666667
AAPL,XNAS,2025-12-24 05:45:00+05:45,272.34,275.43,272.2,273.81,17910600,1,0,0.005397664683851169,272.7785714285714,275.1986666666666
AAPL,XNAS,2025-12-26 05:45:00+05:45,274.23,275.37,272.87,273.4,21004185,1,0,-0.0030266564562594933,272.60571428571427,275.1963333333333
AAPL,XNAS,2025-12-29 05:45:00+05:45,274.23,274.36,272.35,273.76,23399554,1,0,-0.0017138898005324991,272.88,275.2233333333333
AAPL,XNAS,2025-12-30 05:45:00+05:45,272.835,274.08,272.28,273.08,22090083,1,0,0.0008979786317737994,273.00714285714287,275.24566666666664
AAPL,XNAS,2025-12-31 05:45:00+05:45,273.06,273.68,271.75,271.86,27293600,1,0,-0.004394638540979962,272.74857142857144,275.39233333333334
AAPL,XNAS,2026-01-02 05:45:00+05:45,272.05,277.8248,269.02,271.01,37746172,1,0,-0.003822826686270981,272.7542857142857,275.5113333333333
AAPL,XNAS,2026-01-05 05:45:00+05:45,270.64,271.51,266.14,267.26,45647200,1,0,-0.012488915164055555,272.0257142857143,275.46799999999996
AAPL,XNAS,2026-01-06 05:45:00+05:45,267,267.55,262.12,262.36,52282100,1,0,-0.017378277153558,270.39,275.3383333333333
AAPL,XNAS,2026-01-07 05:45:00+05:45,263.2,263.68,259.81,260.33,48262000,1,0,-0.010904255319148954,268.5228571428571,274.96633333333335
AAPL,XNAS,2026-01-08 05:45:00+05:45,256.995,259.28,255.7,259.04,50211734,1,0,0.007957353255899982,266.42,274.4036666666667
AAPL,XNAS,2026-01-09 05:45:00+05:45,259.075,260.21,256.2201,259.37,39911019,1,0,0.001138666409340986,264.4614285714286,273.817
AAPL,XNAS,2026-01-12 05:45:00+05:45,259.41,261.3,256.8,260.25,45056584,1,0,0.0032381172661037545,262.80285714285714,273.24033333333335
AAPL,XNAS,2026-01-13 05:45:00+05:45,259.41,261.81,258.39,261.05,41482227,1,0,0.006322038471916989,261.38,272.647
AAPL,XNAS,2026-01-14 05:45:00+05:45,258.72,261.81,256.71,259.96,39954522,1,0,0.004792826221397465,260.33714285714285,271.87566666666663
AAPL,XNAS,2026-01-15 05:45:00+05:45,258.72,261.03,257.05,258.21,34022938,1,0,-0.0019712430426717985,259.7442857142857,270.943
AAPL,XNAS,2026-01-16 05:45:00+05:45,257.9,258.9,254.93,255.53,72018600,1,0,-0.009189608375339187,259.05857142857144,269.989
AAPL,XNAS,2026-01-20 05:45:00+05:45,252.51,254.79,243.42,246.7,77475520,1,0,-0.023008989742980487,257.29571428571427,268.85566666666665
AAPL,XNAS,2026-01-21 05:45:00+05:45,248.71,251.56,245.19,247.65,54151253,1,0,-0.004261991878090958,255.62142857142857,267.818
AAPL,XNAS,2026-01-22 05:45:00+05:45,249.2,251,248.18,248.35,36743336,1,0,-0.0034109149277688376,253.92142857142858,266.8333333333333
AAPL,XNAS,2026-01-23 05:45:00+05:45,247.24,249.41,244.68,248.04,40981809,1,0,0.003235722375020154,252.06285714285715,265.862
AAPL,XNAS,2026-01-26 05:45:00+05:45,251.48,256.56,249.8,255.41,55448748,1,0,0.015627485287100392,251.41285714285715,265.08299999999997
AAPL,XNAS,2026-01-27 05:45:00+05:45,259.14,261.95,258.21,258.27,42113358,1,0,-0.0033572586246816568,251.42142857142855,264.4243333333333
AAPL,XNAS,2026-01-28 05:45:00+05:45,257.56,258.855,254.51,256.44,33041915,1,0,-0.0043485013200807755,251.55142857142854,263.69633333333337
AAPL,XNAS,2026-01-29 05:45:00+05:45,258.07,259.65,254.41,258.28,55636341,1,0,0.0008137327081798719,253.20571428571427,263.1686666666667
AAPL,XNAS,2026-01-30 05:45:00+05:45,255.165,261.64,252.18,259.48,79605051,1,0,0.01691062645739042,254.8957142857143,262.66433333333333
AAPL,XNAS,2026-02-02 05:45:00+05:45,260.02,270.49,259.205,270.01,72890096,1,0,0.038420121529113185,257.98999999999995,262.6033333333333
AAPL,XNAS,2026-02-03 05:45:00+05:45,269.13,271.875,267.61,269.48,63714867,1,0,0.0013004867536135797,261.05285714285714,262.51300000000003
AAPL,XNAS,2026-02-04 05:45:00+05:45,272.29,278.95,272.29,276.49,90458500,1,0,0.015424730985346463,264.0642857142857,262.607
AAPL,XNAS,2026-02-05 05:45:00+05:45,278.02,279.5,273.23,275.91,52178159,1,0,-0.007589382058844533,266.5842857142857,262.77166666666665
AAPL,XNAS,2026-02-06 05:45:00+05:45,277.16,280.905,276.925,278.12,50050812,1,0,0.0034637032760859413,269.68142857142857,262.96366666666665
AAPL,XNAS,2026-02-09 05:45:00+05:45,277.91,278.2,271.7,274.62,44562300,1,0.26,-0.011838364938289447,272.0157142857143,262.99066666666664
AAPL,XNAS,2026-02-10 05:45:00+05:45,274.885,275.36,272.94,273.68,34343365,1,0,-0.004383651345107897,274.04428571428576,263
GOOGL,XNAS,2025-02-11 05:45:00+05:45,185.03,186.94,184.28,185.32,21239519,1,0,0.0015673134086363943,185.32,185.32
GOOGL,XNAS,2025-02-12 05:45:00+05:45,183.22,185.11,181.83,183.61,22072559,1,0,0.00212858858203261,184.465,184.465
GOOGL,XNAS,2025-02-13 05:45:00+05:45,184.32,186.28,183.14,186.14,21402523,1,0,0.009874131944444408,185.0233333333333,185.0233333333333
GOOGL,XNAS,2025-02-14 05:45:00+05:45,185.055,186.4,184.32,185.23,20448437,1,0,0.0009456648023559641,185.075,185.075
GOOGL,XNAS,2025-02-18 05:45:00+05:45,185.6,185.96,181.7401,183.77,29916675,1,0,-0.009859913793103362,184.814,184.814
GOOGL,XNAS,2025-02-19 05:45:00+05:45,184.07,185.46,183.59,185.27,19549396,1,0,0.006519258977562977,184.89,184.89
GOOGL,XNAS,2025-02-20 05:45:00+05:45,184.8,185.31,182.72,184.56,20441462,1,0,-0.001298701298701348,184.84285714285716,184.84285714285716
GOOGL,XNAS,2025-02-21 05:45:00+05:45,185.15,185.34,179.08,179.66,35199239,1,0,-0.02965163381042403,184.03428571428572,184.195
GOOGL,XNAS,2025-02-24 05:45:00+05:45,181.99,183.12,178.885,179.25,29854206,1,0,-0.015055772295181104,183.41142857142856,183.64555555555555
GOOGL,XNAS,2025-02-25 05:45:00+05:45,178.04,178.74,174.6939,175.42,41913411,1,0,-0.01471579420354979,181.88000000000002,182.823
GOOGL,XNAS,2025-02-26 05:45:00+05:45,175.07,176.08,171.5807,172.73,35431268,1,0,-0.013366082138573163,180.09428571428572,181.90545454545455
GOOGL,XNAS,2025-02-27 05:45:00+05:45,173.99,174.56,167.94,168.5,39991015,1,0,-0.03155353755962991,177.91285714285715,180.78833333333333
GOOGL,XNAS,2025-02-28 05:45:00+05:45,168.68,170.61,166.77,170.28,48130565,1,0,0.00948541617263454,175.77142857142857,179.98
GOOGL,XNAS,2025-03-03 05:45:00+05:45,171.925,173.37,165.93,167.01,40770451,1,0,-0.02858804711356708,173.2642857142857,179.05357142857142
GOOGL,XNAS,2025-03-04 05:45:00+05:45,166.24,173.2946,165.8,170.92,45387996,1,0,0.028152069297401217,172.0157142857143,178.51133333333334
GOOGL,XNAS,2025-03-05 05:45:00+05:45,170.52,173.78,169.06,173.02,30954922,1,0,0.014661036828524512,171.1257142857143,178.168125
GOOGL,XNAS,2025-03-06 05:45:00+05:45,170.53,174.81,170.5,172.35,28301953,1,0,0.010672608925115776,170.68714285714285,177.82588235294116
GOOGL,XNAS,2025-03-07 05:45:00+05:45,171.26,174.97,170.27,173.86,27385813,1,0,0.01518159523531486,170.84857142857143,177.60555555555555
GOOGL,XNAS,2025-03-10 05:45:00+05:45,168.26,168.46,163.69,165.87,43604031,1,0.2,-0.014204207773683504,170.47285714285712,176.9878947368421
GOOGL,XNAS,2025-03-11 05:45:00+05:45,164.91,166.75,161.37,164.04,39587406,1,0,-0.005275604875386602,169.58142857142857,176.3405
GOOGL,XNAS,2025-03-12 05:45:00+05:45,166.58,167.6399,163.53,167.11,28372396,1,0,0.003181654460319373,169.5957142857143,175.9009523809524
GOOGL,XNAS,2025-03-13 05:45:00+05:45,166.035,166.13,162.11,162.76,31756211,1,0,-0.019724756828379594,168.43,175.30363636363634
GOOGL,XNAS,2025-03-14 05:45:00+05:45,163.27,166.49,162.45,165.49,31995894,1,0,0.013597109083113852,167.3542857142857,174.87695652173915
GOOGL,XNAS,2025-03-17 05:45:00+05:45,165.03,166.3,163.67,164.29,31184335,1,0,-0.004484033206083798,166.20285714285714,174.43583333333333
GOOGL,XNAS,2025-03-18 05:45:00+05:45,163.675,164.25,156.72,160.67,42074751,1,0,-0.01835955399419596,164.31857142857143,173.8852
GOOGL,XNAS,2025-03-19 05:45:00+05:45,161.76,165.87,161,163.89,34275582,1,0,0.01316765578635012,164.03571428571428,173.5007692307692
GOOGL,XNAS,2025-03-20 05:45:00+05:45,161.57,164.89,160.96,162.8,28138464,1,0,0.007612799405830403,163.85857142857142,173.10444444444443
GOOGL,XNAS,2025-03-21 05:45:00+05:45,161.205,164.24,160.8901,163.99,36625764,1,0,0.017276139077572014,163.41285714285715,172.7789285714286
GOOGL,XNAS,2025-03-24 05:45:00+05:45,167.065,168.32,165.14,167.68,30879129,1,0,0.003681201927393584,164.1157142857143,172.60310344827585
GOOGL,XNAS,2025-03-25 05:45:00+05:45,168.98,170.63,168.315,170.56,24174373,1,0,0.009350218960823841,164.84,172.535
GOOGL,XNAS,2025-03-26 05:45:00+05:45,169,169.61,164.84,165.06,28939326,1,0,-0.023313609467455608,164.95000000000002,171.85966666666667
GOOGL,XNAS,2025-03-27 05:45:00+05:45,164.5,165.42,162,162.24,24508273,1,0,-0.013738601823708152,165.17428571428573,171.14733333333334
GOOGL,XNAS,2025-03-28 05:45:00+05:45,160.49,161.82,153.63,154.33,48669335,1,0,-0.0383824537354352,163.80857142857144,170.08700000000002
GOOGL,XNAS,2025-03-31 05:45:00+05:45,153.11,155.54,150.662,154.64,54603464,1,0,0.009992815622754702,162.64285714285714,169.06733333333332
GOOGL,XNAS,2025-04-01 05:45:00+05:45,153.62,158.1,153.62,157.07,30672899,1,0,0.022458013279520822,161.6542857142857,168.17733333333337
GOOGL,XNAS,2025-04-02 05:45:00+05:45,155.15,158.4052,154.7,157.04,25041730,1,0,0.012181759587495884,160.1342857142857,167.23633333333333
GOOGL,XNAS,2025-04-03 05:45:00+05:45,151.11,152.7799,150.39,150.72,46883371,1,0,-0.002580901330156937,157.29999999999998,166.10833333333332
GOOGL,XNAS,2025-04-04 05:45:00+05:45,148.01,151.07,145.38,145.6,62259539,1,0,-0.016282683602459273,154.51999999999998,164.97299999999998
GOOGL,XNAS,2025-04-07 05:45:00+05:45,141.55,152.85,140.53,146.75,76794136,1,0,0.03673613564111613,152.30714285714285,163.88966666666664
GOOGL,XNAS,2025-04-08 05:45:00+05:45,151.22,152.24,143.03,144.7,52200208,1,0,-0.043115989948419586,150.93142857142857,162.86566666666667
GOOGL,XNAS,2025-04-09 05:45:00+05:45,144.415,159.55,143.905,158.71,70406232,1,0,0.09898556244157475,151.51285714285714,162.39833333333334
GOOGL,XNAS,2025-04-10 05:45:00+05:45,156.54,157.72,149.93,152.82,48021972,1,0,-0.023763894212341888,150.90571428571428,161.87566666666666
GOOGL,XNAS,2025-04-11 05:45:00+05:45,152.9,157.67,152.82,157.14,33636239,1,0,0.02773054283845638,150.92000000000002,161.43766666666667
GOOGL,XNAS,2025-04-14 05:45:00+05:45,159.995,161.72,157.56,159.07,30332957,1,0,-0.005781430669708499,152.11285714285714,161.17299999999997
GOOGL,XNAS,2025-04-15 05:45:00+05:45,159.125,159.65,155.21,156.31,27551534,1,0,-0.017690494893951282,153.64285714285714,160.686
GOOGL,XNAS,2025-04-16 05:45:00+05:45,153.1,155.89,151.51,153.33,28187421,1,0,0.0015022860875246126,154.58285714285714,160.02966666666669
GOOGL,XNAS,2025-04-17 05:45:00+05:45,154.29,154.68,148.5,151.16,33046576,1,0,-0.020286473523883568,155.50571428571428,159.32333333333332
GOOGL,XNAS,2025-04-21 05:45:00+05:45,148.88,148.945,146.1,147.67,26049115,1,0,-0.00812735088662015,153.92857142857142,158.45033333333333
GOOGL,XNAS,2025-04-22 05:45:00+05:45,148.89,152.19,148.54,151.47,26971774,1,0,0.017328228893814312,153.7357142857143,157.97033333333331
GOOGL,XNAS,2025-04-23 05:45:00+05:45,155.61,157.525,153.81,155.35,31128833,1,0,-0.0016708437761070582,153.48,157.68066666666664
GOOGL,XNAS,2025-04-24 05:45:00+05:45,156.15,159.59,155.79,159.28,45893951,1,0,0.020044828690361803,153.51,157.41966666666667
GOOGL,XNAS,2025-04-25 05:45:00+05:45,165.07,166.1,161.04,161.96,56033995,1,0,-0.01884049191252187,154.31714285714287,157.393
GOOGL,XNAS,2025-04-28 05:45:00+05:45,162.425,163.15,158.6,160.61,29745779,1,0,-0.011174388179159597,155.35714285714286,157.23033333333333
GOOGL,XNAS,2025-04-29 05:45:00+05:45,160.325,160.74,157.52,160.16,26808958,1,0,-0.0010291595197255078,156.64285714285714,157.09266666666664
GOOGL,XNAS,2025-04-30 05:45:00+05:45,157.975,159.27,155.4,158.8,34981059,1,0,0.0052223453078019755,158.23285714285717,157.03033333333332
GOOGL,XNAS,2025-05-01 05:45:00+05:45,160.45,161.95,158.91,161.3,30203248,1,0,0.005297600498597836,159.63714285714286,156.94400000000002
GOOGL,XNAS,2025-05-02 05:45:00+05:45,163.405,164.97,161.87,164.03,25715005,1,0,0.003824852360698877,160.87714285714287,156.985
GOOGL,XNAS,2025-05-05 05:45:00+05:45,163,165.39,162.72,164.21,21341814,1,0,0.0074233128834356316,161.5814285714286,156.9923333333333
GOOGL,XNAS,2025-05-06 05:45:00+05:45,162.17,164.8,161.19,163.23,21277210,1,0,0.006536350743047434,161.76285714285717,156.84400000000002
GOOGL,XNAS,2025-05-07 05:45:00+05:45,164.08,165,147.84,151.38,127747554,1,0,-0.07740126767430532,160.44428571428574,156.20466666666664
GOOGL,XNAS,2025-05-08 05:45:00+05:45,155,155.93,152.9,154.28,57498692,1,0,-0.004645161290322573,159.6042857142857,155.84533333333334
GOOGL,XNAS,2025-05-09 05:45:00+05:45,154.17,155.05,152.2,152.75,32435281,1,0,-0.009210611662450461,158.74,155.529
GOOGL,XNAS,2025-05-12 05:45:00+05:45,157.485,159.1,156.25,158.46,44138818,1,0,0.0061910658157919435,158.33428571428573,155.66666666666666
GOOGL,XNAS,2025-05-13 05:45:00+05:45,158.79,160.57,156.16,159.53,42382126,1,0,0.004660243088355748,157.69142857142856,155.82966666666667
GOOGL,XNAS,2025-05-14 05:45:00+05:45,159.96,167,159.61,165.37,48755869,1,0,0.03382095523880968,157.85714285714286,156.1063333333333
GOOGL,XNAS,2025-05-15 05:45:00+05:45,165.84,166.205,162.3732,163.96,33146669,1,0,-0.011336227689339094,157.96142857142857,156.337
GOOGL,XNAS,2025-05-16 05:45:00+05:45,167.725,169.35,165.62,166.19,42846925,1,0,-0.009151885526904139,160.07714285714286,156.85266666666666
GOOGL,XNAS,2025-05-19 05:45:00+05:45,164.51,166.64,164.22,166.54,30426097,1,0,0.01233967539967176,161.82857142857145,157.55066666666667
GOOGL,XNAS,2025-05-20 05:45:00+05:45,166.43,168.5,162.9,163.98,46607656,1,0,-0.014720903683230289,163.43285714285713,158.125
GOOGL,XNAS,2025-05-21 05:45:00+05:45,163.69,173.14,163.56,168.56,73415956,1,0,0.02975135927668156,164.8757142857143,158.92033333333336
GOOGL,XNAS,2025-05-22 05:45:00+05:45,171.85,176.77,170.71,170.87,74864418,1,0,-0.005702647657841081,166.49571428571429,159.32566666666668
GOOGL,XNAS,2025-05-23 05:45:00+05:45,169.055,169.96,167.89,168.47,35211439,1,0,-0.0034604122918577263,166.9385714285714,159.84733333333332
GOOGL,XNAS,2025-05-27 05:45:00+05:45,170.16,173.17,170,172.9,37995670,1,0,0.016102491772449514,168.21571428571428,160.37266666666667
GOOGL,XNAS,2025-05-28 05:45:00+05:45,173.16,175.265,171.9107,172.36,34783997,1,0,-0.004620004620004521,169.09714285714287,160.8156666666667
GOOGL,XNAS,2025-05-29 05:45:00+05:45,174,174.4193,170.63,171.86,29373803,1,0,-0.012298850574712566,169.85714285714286,161.334
GOOGL,XNAS,2025-05-30 05:45:00+05:45,171.35,172.205,167.44,171.74,52639911,1,0,0.0022760431864605473,170.96571428571428,161.94766666666666
GOOGL,XNAS,2025-06-02 05:45:00+05:45,167.84,169.87,167.39,169.03,38612272,1,0,0.007090085795996173,171.03285714285715,162.54333333333335
GOOGL,XNAS,2025-06-03 05:45:00+05:45,167.49,168.475,165.28,166.18,45084903,1,0,-0.00782136246940117,170.36285714285714,163.16033333333334
GOOGL,XNAS,2025-06-04 05:45:00+05:45,166.735,168.215,166.36,168.05,26900838,1,0,0.007886766425765421,170.30285714285716,163.71300000000002
GOOGL,XNAS,2025-06-05 05:45:00+05:45,170.34,170.93,167.59,168.21,36444564,1,0,-0.01250440295878828,169.63285714285715,164.1416666666667
GOOGL,XNAS,2025-06-06 05:45:00+05:45,170.83,174.5,170.83,173.47,35731832,1,0,0.01545396007726972,169.79142857142855,164.61466666666666
GOOGL,XNAS,2025-06-09 05:45:00+05:45,174.54,176.47,174.37,176.09,28935910,1,0.21,0.008880485848516166,170.3957142857143,165.08566666666667
GOOGL,XNAS,2025-06-10 05:45:00+05:45,176.2,181.105,174.91,178.6,61766121,1,0,0.013620885357548273,171.3757142857143,165.68533333333335
GOOGL,XNAS,2025-06-11 05:45:00+05:45,179.77,180.37,176.75,177.35,31646760,1,0,-0.013461645435834765,172.56428571428572,166.25833333333333
GOOGL,XNAS,2025-06-12 05:45:00+05:45,176.18,176.72,174.745,175.7,20941869,1,0,-0.002724486320808367,173.92428571428573,166.82166666666666
GOOGL,XNAS,2025-06-13 05:45:00+05:45,172.44,177.13,172.385,174.67,27663107,1,0,0.012932034330781663,174.87000000000003,167.2673333333333
GOOGL,XNAS,2025-06-16 05:45:00+05:45,174.73,176.94,174.65,176.77,27389208,1,0,0.011675155954901966,176.09285714285716,167.692
GOOGL,XNAS,2025-06-17 05:45:00+05:45,175.7,177.3648,174.58,175.95,24973043,1,0,0.001422879908935686,176.44714285714284,168.08333333333334
GOOGL,XNAS,2025-06-18 05:45:00+05:45,176.01,176.56,173.2,173.32,28707524,1,0,-0.015283222544173615,176.0514285714286,168.41966666666664
GOOGL,XNAS,2025-06-20 05:45:00+05:45,173.945,174.34,165.46,166.64,75659917,1,0,-0.04199603322889423,174.34285714285713,168.92833333333334
GOOGL,XNAS,2025-06-23 05:45:00+05:45,166.27,167.34,162,165.19,57670985,1,0,-0.006495459192879127,172.6057142857143,169.29199999999997
GOOGL,XNAS,2025-06-24 05:45:00+05:45,166.92,168.22,166.13,166.77,40524312,1,0,-0.0008986340762040335,171.32999999999998,169.75933333333333
GOOGL,XNAS,2025-06-25 05:45:00+05:45,167.63,172.36,167.55,170.68,35478989,1,0,0.018194833860287606,170.76,170.16666666666666
GOOGL,XNAS,2025-06-26 05:45:00+05:45,172.43,173.69,169.94,173.54,31796690,1,0,0.0064373948848807355,170.29857142857142,170.63366666666667
GOOGL,XNAS,2025-06-27 05:45:00+05:45,173.54,178.68,171.73,178.53,108140200,1,0,0.028754177711190557,170.66714285714286,171.07233333333335
GOOGL,XNAS,2025-06-30 05:45:00+05:45,180.78,181.23,174.58,176.23,63378856,1,0,-0.025168713353247104,171.08285714285714,171.4813333333333
GOOGL,XNAS,2025-07-01 05:45:00+05:45,175.735,176.09,173.53,175.84,35904526,1,0,0.0005974905397330626,172.39714285714285,171.803
GOOGL,XNAS,2025-07-02 05:45:00+05:45,175.54,178.86,175.07,178.64,29128947,1,0,0.017659792639854132,174.31857142857143,172.20633333333333
GOOGL,XNAS,2025-07-03 05:45:00+05:45,178.5,179.67,177.05,179.53,21689729,1,0,0.005770308123249306,176.14142857142858,172.72466666666665
GOOGL,XNAS,2025-07-07 05:45:00+05:45,179.01,179.297,175.68,176.79,34052655,1,0,-0.012401541813306513,177.0142857142857,172.99899999999997
GOOGL,XNAS,2025-07-08 05:45:00+05:45,177.85,177.95,172.81,174.36,40442535,1,0,-0.019623278043294803,177.1314285714286,173.11533333333333
GOOGL,XNAS,2025-07-09 05:45:00+05:45,175.25,179.44,172.77,176.62,43025594,1,0,0.007817403708987187,176.8585714285714,173.38700000000003
GOOGL,XNAS,2025-07-10 05:45:00+05:45,175.63,178.429,174.38,177.62,29252386,1,0,0.011330638273643508,177.05714285714288,173.54433333333333
GOOGL,XNAS,2025-07-11 05:45:00+05:45,176.785,181.43,176.48,180.19,34282922,1,0,0.019260683881551045,177.67857142857142,173.80533333333332
GOOGL,XNAS,2025-07-14 05:45:00+05:45,181.01,183.67,179.68,181.56,32536632,1,0,0.0030385061598807326,178.0957142857143,174.12866666666665
GOOGL,XNAS,2025-07-15 05:45:00+05:45,182.81,184.22,181.6,182,33448251,1,0,-0.004430829823313835,178.44857142857146,174.47066666666666
GOOGL,XNAS,2025-07-16 05:45:00+05:45,183.235,184.327,182.03,182.97,33104193,1,0,-0.0014462302507709487,179.33142857142857,174.93533333333335
GOOGL,XNAS,2025-07-17 05:45:00+05:45,182.14,184.06,180.48,183.58,31992565,1,0,0.007906006368727497,180.64857142857142,175.51533333333333
GOOGL,XNAS,2025-07-18 05:45:00+05:45,185.4,186.42,183.71,185.06,34014509,1,0,-0.0018338727076591338,181.8542857142857,176.0823333333333
GOOGL,XNAS,2025-07-21 05:45:00+05:45,186.25,190.285,186.15,190.1,45803129,1,0,0.020671140939597286,183.63714285714286,176.81199999999998
GOOGL,XNAS,2025-07-22 05:45:00+05:45,191.495,191.645,187.46,191.34,44660215,1,0,-0.0008094206115042227,185.23,177.40766666666667
GOOGL,XNAS,2025-07-23 05:45:00+05:45,191.5,192.53,189.18,190.23,58681948,1,0,-0.006631853785900837,186.46857142857144,177.879
GOOGL,XNAS,2025-07-24 05:45:00+05:45,197.03,197.95,191,192.17,74881687,1,0,-0.024666294472922973,187.92142857142858,178.33133333333333
GOOGL,XNAS,2025-07-25 05:45:00+05:45,191.98,194.33,191.26,193.18,39785863,1,0,0.006250651109490661,189.37999999999997,178.859
GOOGL,XNAS,2025-07-28 05:45:00+05:45,193.65,194.05,190.84,192.58,38084900,1,0,-0.005525432481280626,190.6657142857143,179.42166666666668
GOOGL,XNAS,2025-07-29 05:45:00+05:45,192.43,195.92,192.08,195.75,41350000,1,0,0.017253027074780405,192.19285714285712,180.12433333333334
